brand,carName,carImg,saleVolume,price,manufacturer,rank,carModel,energyType,marketTime,insure,min_price,max_price,avg_price,warranty_years,warranty_mileage,price_category,sales_level,brand_popularity,anomaly_score,is_anomaly
smart,smart精灵#1,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/e59930a8849c48fe89708057c51c0762~tplv-resize:640:0.png?psm=motor.rank.data,1995,"[15.49, 24.99]",smart,247,小型SUV,纯电动,2025.05,4年或15万公里,15.49,24.99,20.24,4.0,150000.0,高端,低销量,3,0.001992567403997075,False
比亚迪,海狮07EV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/2739a1ee35284e549c67d883f993d2ae~tplv-resize:640:0.png?psm=motor.rank.data,1986,"[16.98, 23.18]",比亚迪,248,中型SUV,纯电动,2025.02,6年或15万公里,16.98,23.18,20.08,6.0,150000.0,高端,低销量,41,0.00027350767040791124,False
奇瑞,小蚂蚁,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/011420ab3a24497c94d94a07114ff802~tplv-resize:640:0.png?psm=motor.rank.data,1978,"[4.99, 6.89]",奇瑞新能源,249,微型车,纯电动,2025.06,3年或12万公里,4.99,6.89,5.9399999999999995,3.0,120000.0,经济型,低销量,10,6.494232814530085e-05,False
深蓝汽车,深蓝SL03,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/941ff7aacb454240beedcaab5617960c~tplv-resize:640:0.png?psm=motor.rank.data,1941,"[11.99, 13.19]",深蓝汽车,250,中型车,增程式,2025.03,3年或12万公里,11.99,13.19,12.59,3.0,120000.0,中端,低销量,5,0.0009121079220362199,False
ARCFOX极狐,极狐 阿尔法T5,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/67e354e4850c48c4bd343e14d2fac9c5~tplv-resize:640:0.png?psm=motor.rank.data,1930,"[11.88, 15.48]",北汽新能源,251,中型SUV,纯电动,2024.11,3年或12万公里,11.88,15.48,13.68,3.0,120000.0,中端,低销量,6,0.00014500721579080867,False
尚界,尚界H5,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/9a2326b8a04c44ab8a030165d02e0478~tplv-resize:640:0.png?psm=motor.rank.data,1901,"[15.98, 19.98]",上汽集团,252,中型SUV,增程式,2025.09,4年或10万公里,15.98,19.98,17.98,4.0,100000.0,中端,低销量,1,0.00019587707448050616,False
尊界,尊界S800,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/602ce128e6024bef912bb7053d22f31e~tplv-resize:640:0.png?psm=motor.rank.data,1896,"[70.8, 101.8]",江淮汽车,253,大型车,纯电动,2025.05,4年或10万公里,70.8,101.8,86.3,4.0,100000.0,豪华型,低销量,1,0.011029999281886636,True
长安启源,长安启源Q05经典,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/6d8aba34e5be4ed88438323037606eda~tplv-resize:640:0.png?psm=motor.rank.data,1895,"[7.69, 9.29]",长安启源,254,紧凑型SUV,插电式混合动力,2024.1,3年或12万公里,7.69,9.29,8.49,3.0,120000.0,经济型,低销量,6,0.00038558551641663274,False
起亚,赛图斯,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/02e736a7425442a9b1c9cb9f58da67c8~tplv-resize:640:0.png?psm=motor.rank.data,1830,"[8.89, 15.99]",起亚,255,紧凑型SUV,汽油,2025.07,3年或10万公里,8.89,15.99,12.440000000000001,3.0,100000.0,中端,低销量,10,0.0006717958822584385,False
捷途,捷途大圣,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/1eee229af39646499f1cd986e4d3a0a0~tplv-resize:640:0.png?psm=motor.rank.data,1790,"[8.19, 12.79]",奇瑞汽车,256,紧凑型SUV,汽油,2025.07,4年或10万公里,8.19,12.79,10.489999999999998,4.0,100000.0,中端,低销量,5,1.7635275165122265e-05,False
比亚迪,汉L EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/842923d4bc454c43a072d3183677c5fe~tplv-resize:640:0.png?psm=motor.rank.data,1783,"[21.98, 27.98]",比亚迪,257,中大型车,纯电动,2025.04,6年或15万公里,21.98,27.98,24.98,6.0,150000.0,高端,低销量,41,0.0003749167309819309,False
比亚迪,海豹07DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9c68ecd3db6a4b33b4a5ae41b9317b7b~tplv-resize:640:0.png?psm=motor.rank.data,1781,"[11.18, 18.68]",比亚迪,258,中型车,插电式混合动力,2025.09,6年或15万公里,11.18,18.68,14.93,6.0,150000.0,中端,低销量,41,0.0008171055642099535,False
荣威,荣威RX5,https://p3-dcd.byteimg.com/motor-mis-img/50e4ec0931df36a7ac8c841a023e5a60~tplv-resize:640:0.png?psm=motor.rank.data,1777,"[6.99, 13.09]",上汽集团,259,紧凑型SUV,汽油,2025.04,3年或10万公里,6.99,13.09,10.04,3.0,100000.0,中端,低销量,12,0.000485824625359374,False
奇瑞,瑞虎3x,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/359e33695ba04757bb83246794819b05~tplv-resize:640:0.png?psm=motor.rank.data,1725,"[4.99, 6.19]",奇瑞汽车,260,小型SUV,汽油,2024.08,3年或10万公里,4.99,6.19,5.59,3.0,100000.0,经济型,低销量,10,7.293201191824975e-05,False
领克,领克06,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/51305d2a160c4ed787f86fc81c37df37~tplv-resize:640:0.png?psm=motor.rank.data,1723,"[9.96, 11.18]",领克,261,小型SUV,汽油,2025.08,4年或10万公里,9.96,11.18,10.57,4.0,100000.0,中端,低销量,13,0.0008760339078074224,False
红旗,红旗H5 PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f24bd38b015840f588c5179d9dee6a0c~tplv-resize:640:0.png?psm=motor.rank.data,1721,"[14.58, 15.98]",一汽红旗,262,中型车,插电式混合动力,2025.04,4年或10万公里,14.58,15.98,15.280000000000001,4.0,100000.0,中端,低销量,18,0.0013412571205324683,False
比亚迪,唐L EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ddb1cf3351c548ceac07355dcadf9a7e~tplv-resize:640:0.png?psm=motor.rank.data,1708,"[23.98, 28.98]",比亚迪,263,中大型SUV,纯电动,2025.04,6年或15万公里,23.98,28.98,26.48,6.0,150000.0,高端,低销量,41,0.0010951716937839888,False
现代,途胜,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5105f4c26b00494cb2e2986ab373e02e~tplv-resize:640:0.png?psm=motor.rank.data,1668,"[10.48, 16.18]",北京现代,264,紧凑型SUV,汽油,2024.11,可选:3年或15万公里/5年或10万公里/7年或7万公里,10.48,16.18,13.33,3.0,150000.0,中端,低销量,7,0.0001444747780095811,False
丰田,雷凌,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/1b796b228c2e4582beacd3928e0d5ae0~tplv-resize:640:0.png?psm=motor.rank.data,1615,"[11.38, 14.88]",广汽丰田,265,紧凑型车,汽油,2024.03,3年或10万公里,11.38,14.88,13.13,3.0,100000.0,中端,低销量,22,0.0002905018087758856,False
本田,奥德赛,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ed5dc7d3e0384ccc97804975413d1835~tplv-resize:640:0.png?psm=motor.rank.data,1606,"[18.78, 39.18]",广汽本田,266,中型MPV,油电混合,2025.08,3年或10万公里,18.78,39.18,28.98,3.0,100000.0,高端,低销量,26,0.014491725426960856,True
沃尔沃,沃尔沃S90,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/85aadd38308745acafc138573dd26671~tplv-resize:640:0.png?psm=motor.rank.data,1593,"[26.79, 36.49]",沃尔沃亚太,267,中大型车,48V轻混系统,2025.05,3年不限公里,26.79,36.49,31.64,3.0,,豪华型,低销量,8,0.0003373965343944469,False
起亚,奕跑,https://p9-dcd.byteimg.com/motor-mis-img/3634d1e1b33e9b6c6c8163d55fcca20c~tplv-resize:640:0.png?psm=motor.rank.data,1590,"[6.08, 7.48]",起亚,268,小型SUV,汽油,2021.06,3年或10万公里,6.08,7.48,6.78,3.0,100000.0,经济型,低销量,10,0.00025779982985190525,False
蓝电,蓝电E5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a85640b7405f4d3889bc55d63edbd0c8~tplv-resize:640:0.png?psm=motor.rank.data,1562,"[9.98, 15.19]",赛力斯蓝电汽车,271,中型SUV,插电式混合动力,2024.04,6年或15万公里,9.98,15.19,12.585,6.0,150000.0,中端,低销量,1,0.00015020144117704914,False
宝骏,宝骏云海EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5105508937d0401eb836916a4e4fb275~tplv-resize:640:0.png?psm=motor.rank.data,1558,"[9.98, 16.58]",上汽通用五菱,272,紧凑型SUV,纯电动,2025.07,6年或15万公里,9.98,16.58,13.28,6.0,150000.0,中端,低销量,7,0.0004433635427951277,False
林肯,林肯Z,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/4694157ee5604cc2af6a9edc0a811146~tplv-resize:640:0.png?psm=motor.rank.data,1557,"[23.58, 36.58]",长安林肯,273,中型车,汽油,2024.09,5年或14万公里,23.58,36.58,30.08,5.0,140000.0,豪华型,低销量,4,0.002155996168126767,False
广汽传祺,传祺GS4,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/3a5e2422597647f882593d68647ec164~tplv-resize:640:0.png?psm=motor.rank.data,1552,"[9.28, 10.28]",广汽传祺,274,紧凑型SUV,汽油,2024.04,3年或10万公里,9.28,10.28,9.78,3.0,100000.0,经济型,低销量,10,0.0006893946135279212,False
别克,别克E5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/e019aca29b5b47a28b0719e0aea03062~tplv-resize:640:0.png?psm=motor.rank.data,1547,"[14.99, 17.79]",上汽通用别克,275,中大型SUV,纯电动,2025.06,3年或10万公里,14.99,17.79,16.39,3.0,100000.0,中端,低销量,10,0.0008371811034943787,False
红旗,红旗H6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/fa72daa861444c8898700a48cabab96b~tplv-resize:640:0.png?psm=motor.rank.data,1516,"[12.98, 21.9]",一汽红旗,276,中型车,汽油,2025.06,4年或10万公里,12.98,21.9,17.439999999999998,4.0,100000.0,中端,低销量,18,0.00099367094862373,False
东风风行,星海S7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/74e72960fc1e4096822011d7bf0ff0fc~tplv-resize:640:0.png?psm=motor.rank.data,1506,"[10.99, 18.99]",东风风行,277,中大型车,增程式,2025.04,8年或16万公里,10.99,18.99,14.989999999999998,8.0,160000.0,中端,低销量,9,0.0005969397732951646,False
捷途山海,捷途山海T2,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/4a0ea64269a74343bde175aed5b85121~tplv-resize:640:0.png?psm=motor.rank.data,1506,"[15.99, 21.99]",奇瑞汽车,278,紧凑型SUV,插电式混合动力,2025.04,4年或10万公里,15.99,21.99,18.99,4.0,100000.0,中端,低销量,3,4.7218774784975226e-05,False
极氪,ZEEKR 009,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ff38fe497faf47a5bfeec1a95272f0ed~tplv-resize:640:0.png?psm=motor.rank.data,1491,"[43.9, 89.9]",极氪,279,中大型MPV,纯电动,2024.07,4年或10万公里,43.9,89.9,66.9,4.0,100000.0,豪华型,低销量,6,0.07814188479505173,True
起亚,狮铂拓界,https://p3-dcd.byteimg.com/motor-mis-img/64635680904a46d6cc34230eaf9a9552~tplv-resize:640:0.png?psm=motor.rank.data,1471,"[12.98, 18.78]",起亚,280,紧凑型SUV,汽油,2025.04,5年或10万公里,12.98,18.78,15.88,5.0,100000.0,中端,低销量,10,2.215630678643372e-05,False
比亚迪,夏,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0c2f148741094b5fb3ebe3abed763d91~tplv-resize:640:0.png?psm=motor.rank.data,1467,"[23.48, 29.48]",比亚迪,281,中大型MPV,插电式混合动力,2025.01,6年或15万公里,23.48,29.48,26.48,6.0,150000.0,高端,低销量,41,0.0007508688995579554,False
江铃集团新能源,易至EV2,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/1b555b0a37b24a7a9a96665ce130381c~tplv-resize:640:0.png?psm=motor.rank.data,1461,"[3.99, 5.19]",江铃集团新能源,282,微型车,纯电动,2025.08,3年或6万公里,3.99,5.19,4.59,3.0,60000.0,经济型,低销量,3,8.586742418181196e-05,False
奇瑞风云,风云X3,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/b8cc7679e7c44359bec5795f580622ab~tplv-resize:640:0.png?psm=motor.rank.data,1456,"[8.99, 10.99]",奇瑞汽车,283,紧凑型SUV,纯电动,2025.08,3年或10万公里,8.99,10.99,9.99,3.0,100000.0,经济型,低销量,4,0.00022256002482287939,False
蔚来,蔚来ET5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/021a6d4c02a74d718f7806e6c7239461~tplv-resize:640:0.png?psm=motor.rank.data,1441,"[19, 20.8]",蔚来,284,中型车,纯电动,2025.05,3年或12万公里,19.0,20.8,19.9,3.0,120000.0,中端,低销量,7,0.00206601450666614,False
广汽传祺,传祺向往S7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/45b50904cf2c4d7e96e1317471f7ff01~tplv-resize:640:0.png?psm=motor.rank.data,1436,"[15.98, 21.98]",广汽传祺,285,中大型SUV,插电式混合动力,2025.03,3年或10万公里,15.98,21.98,18.98,3.0,100000.0,中端,低销量,10,9.541919036898113e-05,False
大众,ID.4 CROZZ,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/607efd041a344814981894ede3f25e83~tplv-resize:640:0.png?psm=motor.rank.data,1436,"[12.99, 23.36]",一汽-大众,286,紧凑型SUV,纯电动,2025.08,3年或10万公里,12.99,23.36,18.175,3.0,100000.0,中端,低销量,25,0.0016536306413399275,False
奇瑞风云,风云T8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3f0f027673a34e259b2cacbeb23eef03~tplv-resize:640:0.png?psm=motor.rank.data,1423,"[8.99, 13.69]",奇瑞汽车,287,紧凑型SUV,插电式混合动力,2025.02,终身质保(责任免除条款以官方为准),8.99,13.69,11.34,,,中端,低销量,4,0.0002336508500751019,False
丰田,丰田bZ3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/763462e08f15480e95ea6bfde82ef44c~tplv-resize:640:0.png?psm=motor.rank.data,1413,"[12.98, 15.98]",一汽丰田,288,中型车,纯电动,2024.01,3年或10万公里,12.98,15.98,14.48,3.0,100000.0,中端,低销量,22,0.0004395477269925705,False
智界,智界S7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f8b294c8e50647398dfb3b0e099764d6~tplv-resize:640:0.png?psm=motor.rank.data,1401,"[22.98, 32.98]",奇瑞汽车,289,中大型车,纯电动,2025.08,4年或10万公里,22.98,32.98,27.979999999999997,4.0,100000.0,高端,低销量,2,0.0004637974233452342,False
福特,探险者,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/e176b8cf1d934c2c80c3db40747a214c~tplv-resize:640:0.png?psm=motor.rank.data,1387,"[30.98, 39.98]",长安福特,290,中大型SUV,汽油,2025.06,3年或10万公里,30.98,39.98,35.48,3.0,100000.0,豪华型,低销量,6,0.00012767633298951445,False
大众,揽境,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/eeac6dcca5d34e10aff8e0e2d7f973de~tplv-resize:640:0.png?psm=motor.rank.data,1363,"[26.99, 29.99]",一汽-大众,291,中大型SUV,汽油,2025.08,3年或10万公里,26.99,29.99,28.49,3.0,100000.0,高端,低销量,25,0.002785866266890001,False
雪铁龙,凡尔赛C5 X,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/fbb2febc93054b269bd8eeb04935102c~tplv-resize:640:0.png?psm=motor.rank.data,1354,"[13.77, 18.67]",东风雪铁龙,292,中型车,汽油,2025.06,3年或10万公里,13.77,18.67,16.22,3.0,100000.0,中端,低销量,2,0.00012216473661960642,False
大众,大众CC,https://p3-dcd.byteimg.com/motor-mis-img/bc1a1cfcace04020b804932bd5c78749~tplv-resize:640:0.png?psm=motor.rank.data,1348,"[19.99, 24.99]",一汽-大众,293,中型车,汽油,2025.09,3年或10万公里,19.99,24.99,22.49,3.0,100000.0,高端,低销量,25,0.000618347478116508,False
北京汽车,北京EU5,https://p3-dcd.byteimg.com/motor-mis-img/fac9641308c9c3c9b23765bdcbdd6697~tplv-resize:640:0.png?psm=motor.rank.data,1338,"[12.99, 17.19]",北京汽车,294,紧凑型车,纯电动,2025.01,3年或12万公里,12.99,17.19,15.09,3.0,120000.0,中端,低销量,2,0.00011384765760359741,False
ROX极石,极石01,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/e67441b6c5234d90aba5de4e0f2565cc~tplv-resize:640:0.png?psm=motor.rank.data,1326,"[29.99, 35.99]",北京汽车制造厂,295,中大型SUV,增程式,2024.08,5年或10万公里,29.99,35.99,32.99,5.0,100000.0,豪华型,低销量,1,0.0011981951676335726,False
现代,库斯途,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/1021e1ea21ad48cc8a366e29eee380b3~tplv-resize:640:0.png?psm=motor.rank.data,1323,"[12.58, 17.48]",北京现代,296,中大型MPV,汽油,2024.08,5年或10万公里,12.58,17.48,15.030000000000001,5.0,100000.0,中端,低销量,7,2.7099458004861063e-05,False
ARCFOX极狐,极狐 考拉,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/6a1f9bf3228f4c4a8e386f2e8f1a10ef~tplv-resize:640:0.png?psm=motor.rank.data,1319,"[11.98, 15.88]",北汽新能源,297,紧凑型MPV,纯电动,2023.09,5年或12万公里,11.98,15.88,13.93,5.0,120000.0,中端,低销量,6,6.672079331171601e-05,False
启辰,启辰VX6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a00b2c2ef316486dbec5384a722cc5d6~tplv-resize:640:0.png?psm=motor.rank.data,1299,"[11.88, 15.99]",东风日产,298,中型SUV,纯电动,2025.07,6年或15万公里,11.88,15.99,13.935,6.0,150000.0,中端,低销量,5,3.7615408506893356e-05,False
比亚迪,比亚迪e7,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/defa557f1c7b405babc9abc2d0152b7e~tplv-resize:640:0.png?psm=motor.rank.data,1294,"[10.38, 13.98]",比亚迪,299,中型车,纯电动,2025.05,6年或15万公里,10.38,13.98,12.18,6.0,150000.0,中端,低销量,41,0.00012186812941503147,False
SRM鑫源,金海狮,https://p3-dcd.byteimg.com/motor-mis-img/420edba187de7d68b797455324ccd5af~tplv-resize:640:0.png?psm=motor.rank.data,1291,"[6.09, 10.59]",鑫源汽车,300,微面,汽油,2023.09,2年或10万公里,6.09,10.59,8.34,2.0,100000.0,经济型,低销量,1,0.0003897350693500126,False
捷达,捷达VS8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d14175e3a62b4beaaac07067e46a9907~tplv-resize:640:0.png?psm=motor.rank.data,1278,"[9.59, 10.99]",一汽-大众捷达,301,中型SUV,汽油,2025.09,3年或10万公里,9.59,10.99,10.29,3.0,100000.0,中端,低销量,4,0.0003091475658818344,False
宝马,宝马iX1,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/e8790ecf0d6e40d7818d4d66dce00a4b~tplv-resize:640:0.png?psm=motor.rank.data,1247,"[17.5, 19.3]",华晨宝马,302,紧凑型SUV,纯电动,2025.08,3年或10万公里,17.5,19.3,18.4,3.0,100000.0,中端,低销量,8,0.0023388733552886396,False
深蓝汽车,深蓝S09,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3ce8f40eea7644cdb35eb3fb3f1d6780~tplv-resize:640:0.png?psm=motor.rank.data,1246,"[22.99, 29.99]",深蓝汽车,303,大型SUV,增程式,2025.09,5年或10万公里,22.99,29.99,26.49,5.0,100000.0,高端,低销量,5,0.00026250835289373794,False
享界,享界S9T,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/613c0834a43548f8bd82888ada27be70~tplv-resize:640:0.png?psm=motor.rank.data,1239,"[30.98, 36.98]",北汽新能源,304,中大型车,增程式,2025.09,4年或10万公里,30.98,36.98,33.98,4.0,100000.0,豪华型,低销量,2,0.0013053034052005683,False
吉利汽车,吉利ICON,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/27ec97af3e9c4653abb2ea8ab9dbabfd~tplv-resize:640:0.png?psm=motor.rank.data,1236,"[7.98, 8.58]",吉利汽车,305,小型SUV,汽油,2025.07,4年或10万公里,7.98,8.58,8.280000000000001,4.0,100000.0,经济型,低销量,8,0.0003713844095586995,False
方程豹,豹8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/061354d7f68f4fca9d7185b9ad90e5ff~tplv-resize:640:0.png?psm=motor.rank.data,1217,"[37.98, 42.38]",方程豹,306,中大型SUV,插电式混合动力,2024.11,6年或15万公里,37.98,42.38,40.18,6.0,150000.0,豪华型,低销量,4,0.00433391099089371,True
东风风行,菱智,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/15fe2dcf06d74df5974d3dcd07fb5f42~tplv-resize:640:0.png?psm=motor.rank.data,1197,"[5.99, 9.99]",东风风行,307,中型MPV,汽油,2025.07,5年或10万公里,5.99,9.99,7.99,5.0,100000.0,经济型,低销量,9,0.0003339325052391421,False
林肯,航海家,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/16d2c5e100de415c90e59db7a91f8242~tplv-resize:640:0.png?psm=motor.rank.data,1192,"[30.58, 46.88]",长安林肯,308,中型SUV,汽油,2025.09,5年或14万公里,30.58,46.88,38.730000000000004,5.0,140000.0,豪华型,低销量,4,0.0030101683487683208,False
别克,威朗,https://p3-dcd.byteimg.com/motor-mis-img/f935e27660580af362e268ff6a476c00~tplv-resize:640:0.png?psm=motor.rank.data,1190,"[6.89, 9.89]",上汽通用别克,309,紧凑型车,汽油,2022.1,3年或10万公里,6.89,9.89,8.39,3.0,100000.0,经济型,低销量,10,8.516948108513562e-05,False
本田,型格,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d9881e2fe62144f38d4cb05ab7d9e61e~tplv-resize:640:0.png?psm=motor.rank.data,1186,"[10.49, 14.59]",广汽本田,310,紧凑型车,油电混合,2025.03,3年或10万公里,10.49,14.59,12.54,3.0,100000.0,中端,低销量,26,7.084878010246431e-05,False
奥迪AUDI,奥迪E5 Sportback,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/37b81ebeefd5406c9f7a3e8870c044b1~tplv-resize:640:0.png?psm=motor.rank.data,1150,"[23.59, 31.99]",上汽奥迪,311,中型车,纯电动,2025.09,3年或10万公里,23.59,31.99,27.79,3.0,100000.0,高端,低销量,1,0.0001181490211721739,False
凯迪拉克,凯迪拉克XT4,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0a4bbf84f21a4ef991576b8619a433a1~tplv-resize:640:0.png?psm=motor.rank.data,1150,"[15.99, 18.99]",上汽通用凯迪拉克,312,紧凑型SUV,48V轻混系统,2025.05,3年不限公里,15.99,18.99,17.49,3.0,,中端,低销量,8,0.0010991321997315148,False
奔驰,奔驰A级,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f3aa2146a74d47e3ab4844b147234e37~tplv-resize:640:0.png?psm=motor.rank.data,1143,"[19.13, 21.57]",北京奔驰,313,紧凑型车,汽油,2024.03,3年不限公里,19.13,21.57,20.35,3.0,,高端,低销量,12,0.0019284405832537422,False
荣威,荣威D7 DMH,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/8f5ff099d811440e9765d3840d675d6c~tplv-resize:640:0.png?psm=motor.rank.data,1076,"[7.98, 9.98]",上汽集团,321,中型车,插电式混合动力,2024.11,6年或15万公里,7.98,9.98,8.98,6.0,150000.0,经济型,低销量,12,0.00014568119234003777,False
享界,享界S9,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/fe8ac391e2144d438da1c6ac98235c54~tplv-resize:640:0.png?psm=motor.rank.data,1072,"[30.98, 44.98]",北汽新能源,322,中大型车,增程式,2025.04,4年或10万公里,30.98,44.98,37.98,4.0,100000.0,豪华型,低销量,2,0.0012879877223185873,False
小鹏汽车,小鹏G9,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/cf6beda3140c40028675c2c3ef6531ac~tplv-resize:640:0.png?psm=motor.rank.data,1046,"[24.88, 27.88]",小鹏汽车,323,中大型SUV,纯电动,2025.03,5年或12万公里,24.88,27.88,26.38,5.0,120000.0,高端,低销量,6,0.0023427592348953534,False
捷达,捷达VS7,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/5062988c65aa4711bdcc12425ffa0e05~tplv-resize:640:0.png?psm=motor.rank.data,1046,"[10.79, 13.09]",一汽-大众捷达,324,中型SUV,汽油,2025.1,3年或10万公里,10.79,13.09,11.94,3.0,100000.0,中端,低销量,4,0.000224050862396917,False
东风纳米,纳米06,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a300dd64d6084f128da6cbab290b698e~tplv-resize:640:0.png?psm=motor.rank.data,1041,"[8.19, 11.19]",东风汽车,325,小型SUV,纯电动,2025.05,3年不限里程,8.19,11.19,9.69,3.0,,经济型,低销量,2,0.0001714582752807341,False
阿维塔,阿维塔 12,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f124a6c86a674d138cdc312c50047ba4~tplv-resize:640:0.png?psm=motor.rank.data,1037,"[25.99, 70]",阿维塔科技,326,中大型车,增程式,2025.05,5年或12万公里,25.99,70.0,47.995,5.0,120000.0,豪华型,低销量,3,0.09258336107125457,True
